orf_name,hours,n,normalized_cs,q_cs,effect_cs,exp_id,exp_environment
YEL060C,58,4,0.966301,0.006313,decreased,93,"N-,C++"
YEL061C,34,4,1.085759,0.001948,unchanged,28,"N+, C+"
YEL061C,34,4,1.064673,0.011767,unchanged,31,"N+, C++"
YEL061C,34,4,1.098683,0.008553,increased,33,"N++,C++"
YEL061C,35,4,1.050148,0.020858,unchanged,91,"N++,C+"
YEL061C,58,4,1.060925,0.007227,unchanged,93,"N-,C++"
YEL064C,34,4,0.9938,0.043145,unchanged,28,"N+, C+"
YEL064C,34,4,0.979573,0.002782,unchanged,31,"N+, C++"
YEL064C,34,4,0.990085,0.024225,unchanged,33,"N++,C++"
YEL064C,35,4,0.981798,0.020677,unchanged,91,"N++,C+"
YEL064C,58,4,1.020041,0.301314,unchanged,93,"N-,C++"
YEL065W,34,2,1.003348,0.165076,unchanged,28,"N+, C+"
YEL065W,34,2,1.015976,0.24189,unchanged,31,"N+, C++"
YEL065W,34,2,1.070037,0.262691,unchanged,33,"N++,C++"
YEL065W,35,2,0.969541,0.028544,unchanged,91,"N++,C+"
YEL065W,58,2,1.013408,0.264801,unchanged,93,"N-,C++"
YEL066W,34,4,0.902546,0.000755,decreased,28,"N+, C+"
YEL066W,34,4,0.99476,0.054536,unchanged,31,"N+, C++"
YEL066W,34,4,0.873775,0.001045,decreased,33,"N++,C++"
YEL066W,35,4,0.970106,0.013005,unchanged,91,"N++,C+"
YEL066W,58,4,0.923768,0.001182,decreased,93,"N-,C++"
YEL069C,34,4,0.996403,0.040911,unchanged,28,"N+, C+"
YEL069C,34,4,1.002965,0.119625,unchanged,31,"N+, C++"
YEL069C,34,4,0.980736,0.02543,unchanged,33,"N++,C++"
YEL069C,35,4,0.989958,0.020483,unchanged,91,"N++,C+"
YEL069C,58,4,0.990152,0.081463,unchanged,93,"N-,C++"
YEL071W,34,4,1.008395,0.139149,unchanged,28,"N+, C+"
YEL071W,34,4,1.011883,0.154295,unchanged,31,"N+, C++"
YEL071W,34,4,0.999622,0.059414,unchanged,33,"N++,C++"
YEL071W,35,4,1.023585,0.283423,unchanged,91,"N++,C+"
YEL071W,58,4,0.994962,0.074247,unchanged,93,"N-,C++"
YEL073C,34,4,0.947744,0.000852,decreased,28,"N+, C+"
YEL073C,34,4,0.949895,0.001221,decreased,31,"N+, C++"
YEL073C,34,4,0.94351,0.001059,decreased,33,"N++,C++"
YEL073C,35,4,0.935295,0.00151,decreased,91,"N++,C+"
YEL073C,58,4,0.927409,0.001406,decreased,93,"N-,C++"
YEL074W,34,4,1.002773,0.108777,unchanged,28,"N+, C+"
YEL074W,34,4,0.999591,0.078082,unchanged,31,"N+, C++"
YEL074W,34,4,1.027633,0.282336,unchanged,33,"N++,C++"
YEL074W,35,4,1.024811,0.200061,unchanged,91,"N++,C+"
YEL074W,58,4,1.027932,0.130298,unchanged,93,"N-,C++"
YER002W,34,4,1.007677,0.102969,unchanged,28,"N+, C+"
YER002W,34,4,0.994122,0.030066,unchanged,31,"N+, C++"
YER002W,34,4,1.031734,0.229618,unchanged,33,"N++,C++"
YER002W,35,4,0.994026,0.032133,unchanged,91,"N++,C+"
YER002W,58,4,1.002507,0.093855,unchanged,93,"N-,C++"
YER004W,34,4,0.970763,0.003833,decreased,28,"N+, C+"
YER004W,34,4,0.965874,0.005887,decreased,31,"N+, C++"
YER004W,34,4,0.987416,0.018214,unchanged,33,"N++,C++"
YER004W,35,4,1.002547,0.087523,unchanged,91,"N++,C+"
YER004W,58,4,1.00007,0.097805,unchanged,93,"N-,C++"
YER005W,34,4,0.928656,0.000755,decreased,28,"N+, C+"
YER005W,34,4,0.965378,0.001726,decreased,31,"N+, C++"
YER005W,34,4,0.981988,0.03386,unchanged,33,"N++,C++"
YER005W,35,4,0.984657,0.028065,unchanged,91,"N++,C+"
YER005W,58,4,0.970379,0.00238,decreased,93,"N-,C++"
YER006W,34,2,0.977181,0.018845,unchanged,28,"N+, C+"
YER006W,34,2,0.973259,0.016494,unchanged,31,"N+, C++"
YER006W,34,2,0.988657,0.0311,unchanged,33,"N++,C++"
YER006W,35,2,1.012738,0.303554,unchanged,91,"N++,C+"
YER006W,58,2,1.008427,0.219012,unchanged,93,"N-,C++"
YER007C-A,34,4,0.995981,0.027145,unchanged,28,"N+, C+"
YER007C-A,34,4,0.982118,0.0047,unchanged,31,"N+, C++"
YER007C-A,34,4,0.970558,0.010102,unchanged,33,"N++,C++"
YER007C-A,35,4,0.978133,0.005192,unchanged,91,"N++,C+"
YER007C-A,58,4,1.006786,0.151545,unchanged,93,"N-,C++"
YER007W,34,4,1.00676,0.159672,unchanged,28,"N+, C+"
YER007W,34,4,1.009678,0.0749,unchanged,31,"N+, C++"
YER007W,34,4,1.027268,0.260037,unchanged,33,"N++,C++"
YER007W,35,4,0.974341,0.004455,unchanged,91,"N++,C+"
YER007W,58,4,0.963145,0.005321,decreased,93,"N-,C++"
YER008C,34,4,0.944815,0.000755,decreased,28,"N+, C+"
YER008C,34,4,0.926087,0.000892,decreased,31,"N+, C++"
YER008C,34,4,0.923107,0.001045,decreased,33,"N++,C++"
YER008C,35,4,1.007525,0.200511,unchanged,91,"N++,C+"
YER008C,58,4,1.005346,0.189915,unchanged,93,"N-,C++"
YER009W,34,4,1.058272,0.018856,unchanged,28,"N+, C+"
YER009W,34,4,1.076404,0.009761,unchanged,31,"N+, C++"
YER009W,34,4,1.0651,0.077776,unchanged,33,"N++,C++"
YER009W,35,4,1.097389,0.002743,increased,91,"N++,C+"
YER009W,58,4,1.081139,0.003486,unchanged,93,"N-,C++"
YER010C,34,4,1.040874,0.042926,unchanged,28,"N+, C+"
YER010C,34,4,1.033313,0.124453,unchanged,31,"N+, C++"
YER010C,34,4,1.036545,0.129172,unchanged,33,"N++,C++"
YER010C,35,4,1.071466,0.020041,unchanged,91,"N++,C+"
YER010C,58,4,1.038488,0.120039,unchanged,93,"N-,C++"
YER011W,34,4,0.975799,0.003231,decreased,28,"N+, C+"
YER011W,34,4,0.992665,0.031212,unchanged,31,"N+, C++"
YER011W,34,4,0.989234,0.029162,unchanged,33,"N++,C++"
YER011W,35,4,1.005919,0.222643,unchanged,91,"N++,C+"
YER011W,58,4,0.996254,0.118121,unchanged,93,"N-,C++"
YER012W,34,4,0.971333,0.0011,decreased,28,"N+, C+"
YER012W,34,4,0.979631,0.001706,unchanged,31,"N+, C++"
YER012W,34,4,0.964862,0.001264,decreased,33,"N++,C++"
YER012W,35,4,1.035136,0.154316,unchanged,91,"N++,C+"
YER012W,58,4,1.028712,0.274325,unchanged,93,"N-,C++"
YER013W,34,4,1.050289,0.019032,unchanged,28,"N+, C+"
YER013W,34,4,1.070297,0.012619,unchanged,31,"N+, C++"
YER013W,34,4,1.09515,0.00193,unchanged,33,"N++,C++"
YER013W,35,4,1.039934,0.06559,unchanged,91,"N++,C+"
YER013W,58,4,1.029723,0.161207,unchanged,93,"N-,C++"
YER014C-A,34,4,1.122479,0.000998,increased,28,"N+, C+"
YER014C-A,34,4,1.144939,0.001359,increased,31,"N+, C++"
YER014C-A,34,4,1.150459,0.001083,increased,33,"N++,C++"
YER014C-A,35,4,1.125023,0.0017,increased,91,"N++,C+"
YER014C-A,58,4,1.134663,0.001723,increased,93,"N-,C++"
YER014W,34,4,0.929716,0.000755,decreased,28,"N+, C+"
YER014W,34,4,0.925804,0.000892,decreased,31,"N+, C++"
YER014W,34,4,0.940461,0.001077,decreased,33,"N++,C++"
YER014W,35,4,0.949012,0.001535,decreased,91,"N++,C+"
YER014W,58,4,0.972556,0.002309,unchanged,93,"N-,C++"
YER015W,34,4,0.947601,0.001057,decreased,28,"N+, C+"
YER015W,34,4,0.968859,0.003704,decreased,31,"N+, C++"
YER015W,34,4,0.95073,0.001081,decreased,33,"N++,C++"
YER015W,35,4,0.991519,0.016486,unchanged,91,"N++,C+"
YER015W,58,4,0.95554,0.002896,decreased,93,"N-,C++"
YER016W,34,4,0.301396,0.000755,decreased,28,"N+, C+"
YER016W,34,4,0.323962,0.000892,decreased,31,"N+, C++"
YER016W,34,4,0.332126,0.001045,decreased,33,"N++,C++"
YER016W,35,4,0,0.00151,decreased,91,"N++,C+"
YER016W,58,4,0.087974,0.001182,decreased,93,"N-,C++"
YER017C,34,4,0.99938,0.04816,unchanged,28,"N+, C+"
YER017C,34,4,1.001854,0.119066,unchanged,31,"N+, C++"
YER017C,34,4,1.054852,0.092881,unchanged,33,"N++,C++"
YER017C,35,4,1.12335,0.01197,unchanged,91,"N++,C+"
YER017C,58,4,1.059913,0.00652,unchanged,93,"N-,C++"
YER018C,34,4,1.118247,0.001154,increased,28,"N+, C+"
YER018C,34,4,1.079515,0.023247,unchanged,31,"N+, C++"
YER018C,34,4,1.068323,0.009646,unchanged,33,"N++,C++"
YER018C,35,4,1.068606,0.032026,unchanged,91,"N++,C+"
YER018C,58,4,1.065198,0.014099,unchanged,93,"N-,C++"
YER019C-A,34,4,0.968859,0.005703,decreased,28,"N+, C+"
YER019C-A,34,4,1.006966,0.072854,unchanged,31,"N+, C++"
YER019C-A,34,4,0.984938,0.004362,unchanged,33,"N++,C++"
YER019C-A,35,4,1.030118,0.27148,unchanged,91,"N++,C+"
YER019C-A,58,4,1.033694,0.167516,unchanged,93,"N-,C++"
YER019W,34,4,1.030256,0.205568,unchanged,28,"N+, C+"
YER019W,34,4,1.032034,0.200441,unchanged,31,"N+, C++"
YER019W,34,4,1.057749,0.092232,unchanged,33,"N++,C++"
YER019W,35,4,1.036217,0.152273,unchanged,91,"N++,C+"
YER019W,58,4,1.038758,0.141744,unchanged,93,"N-,C++"
YER020W,34,4,1.007132,0.081868,unchanged,28,"N+, C+"
YER020W,34,4,1.008323,0.068828,unchanged,31,"N+, C++"
YER020W,34,4,1.009347,0.126419,unchanged,33,"N++,C++"
YER020W,35,4,0.993915,0.068565,unchanged,91,"N++,C+"
YER020W,58,4,0.998502,0.100612,unchanged,93,"N-,C++"
YER021W,34,4,0.99888,0.062841,unchanged,28,"N+, C+"
YER021W,34,4,0.975682,0.008262,decreased,31,"N+, C++"
YER021W,34,4,0.991329,0.03542,unchanged,33,"N++,C++"
YER021W,35,4,1.010185,0.252913,unchanged,91,"N++,C+"
YER021W,58,4,1.02412,0.170684,unchanged,93,"N-,C++"
YER022W,34,4,0.900152,0.000755,decreased,28,"N+, C+"
YER022W,34,4,0.9506,0.000896,decreased,31,"N+, C++"
YER022W,34,4,0.908419,0.001045,decreased,33,"N++,C++"
YER022W,35,4,0.930263,0.003101,decreased,91,"N++,C+"
YER022W,58,4,0.935931,0.001182,decreased,93,"N-,C++"
YER023W,34,4,1.031726,0.143109,unchanged,28,"N+, C+"
YER023W,34,4,1.040681,0.118117,unchanged,31,"N+, C++"
YER023W,34,4,1.018164,0.252702,unchanged,33,"N++,C++"
YER023W,35,4,1.034694,0.127608,unchanged,91,"N++,C+"
YER023W,58,4,1.037262,0.057737,unchanged,93,"N-,C++"
YER024W,34,4,0.971059,0.001384,decreased,28,"N+, C+"
YER024W,34,4,0.956479,0.000912,decreased,31,"N+, C++"
YER024W,34,4,0.949966,0.001126,decreased,33,"N++,C++"
YER024W,35,4,0.948093,0.001565,decreased,91,"N++,C+"
YER024W,58,4,0.933306,0.001182,decreased,93,"N-,C++"
YER026C,34,4,1.051579,0.024896,unchanged,28,"N+, C+"
YER026C,34,4,1.074687,0.006033,unchanged,31,"N+, C++"
YER026C,34,4,1.055297,0.10979,unchanged,33,"N++,C++"
YER026C,35,4,1.07492,0.005938,unchanged,91,"N++,C+"
YER026C,58,4,1.002521,0.204449,unchanged,93,"N-,C++"
YER027C,34,4,0.974598,0.008317,decreased,28,"N+, C+"
YER027C,34,4,0.950329,0.002794,decreased,31,"N+, C++"
YER027C,34,4,0.941122,0.001395,decreased,33,"N++,C++"
YER027C,35,4,1.047814,0.148321,unchanged,91,"N++,C+"
YER027C,58,4,1.054141,0.106155,unchanged,93,"N-,C++"
YER028C,34,4,0.849131,0.000755,decreased,28,"N+, C+"
YER028C,34,4,0.87011,0.000892,decreased,31,"N+, C++"
YER028C,34,4,0.838904,0.001045,decreased,33,"N++,C++"
YER028C,35,4,0.921496,0.00151,decreased,91,"N++,C+"
YER028C,58,4,0.938929,0.001194,decreased,93,"N-,C++"
YER029C,34,4,0.971743,0.004961,decreased,28,"N+, C+"
YER029C,34,4,0.970333,0.001505,decreased,31,"N+, C++"
YER029C,34,4,0.958629,0.001272,decreased,33,"N++,C++"
YER029C,35,4,0.959307,0.005202,decreased,91,"N++,C+"
YER029C,58,4,0.970125,0.018883,unchanged,93,"N-,C++"
YER031C,34,2,0.993538,0.083632,unchanged,28,"N+, C+"
YER031C,34,2,0.996625,0.050622,unchanged,31,"N+, C++"
YER031C,34,2,1.002506,0.109575,unchanged,33,"N++,C++"
YER031C,35,2,1.005553,0.205711,unchanged,91,"N++,C+"
YER031C,58,2,1.005991,0.195191,unchanged,93,"N-,C++"
YER032W,34,4,0.447912,0.000755,decreased,28,"N+, C+"
YER032W,34,4,0.531152,0.000892,decreased,31,"N+, C++"
YER032W,34,4,0.54506,0.001045,decreased,33,"N++,C++"
YER032W,35,4,0.457705,0.00151,decreased,91,"N++,C+"
YER032W,58,4,0.467137,0.001182,decreased,93,"N-,C++"
YER033C,34,4,0.08064,0.000755,decreased,28,"N+, C+"
YER033C,34,4,0,0.000892,decreased,31,"N+, C++"
YER033C,34,4,0,0.001045,decreased,33,"N++,C++"
YER033C,35,0,NA,NA,unchanged,91,"N++,C+"
YER033C,58,0,NA,NA,unchanged,93,"N-,C++"
YER034W,34,8,0.998926,0.05588,unchanged,28,"N+, C+"
YER034W,34,8,1.020415,0.196494,unchanged,31,"N+, C++"
YER034W,34,8,1.036037,0.248471,unchanged,33,"N++,C++"
YER034W,35,8,1.020355,0.319608,unchanged,91,"N++,C+"
YER034W,58,8,0.996606,0.011362,unchanged,93,"N-,C++"
YER035W,34,4,1.022239,0.214666,unchanged,28,"N+, C+"
YER035W,34,4,1.04415,0.141256,unchanged,31,"N+, C++"
YER035W,34,4,1.025523,0.252881,unchanged,33,"N++,C++"
YER035W,35,4,1.047512,0.05267,unchanged,91,"N++,C+"
YER035W,58,4,1.032395,0.146433,unchanged,93,"N-,C++"
YER036C,34,4,0.865017,0.000755,decreased,28,"N+, C+"
YER036C,34,4,0.865811,0.000892,decreased,31,"N+, C++"
YER036C,34,4,0.833368,0.001045,decreased,33,"N++,C++"
YER036C,35,4,0.852108,0.00151,decreased,91,"N++,C+"
YER036C,58,4,0.906219,0.001182,decreased,93,"N-,C++"
YER037W,34,4,0.872255,0.000755,decreased,28,"N+, C+"
YER037W,34,4,0.923798,0.000892,decreased,31,"N+, C++"
YER037W,34,4,0.875012,0.001045,decreased,33,"N++,C++"
YER037W,35,4,0.926354,0.001812,decreased,91,"N++,C+"
YER037W,58,4,0.976276,0.005449,unchanged,93,"N-,C++"
YER038C,34,8,1.029367,0.239736,unchanged,28,"N+, C+"
YER038C,34,8,1.021467,0.227139,unchanged,31,"N+, C++"
YER038C,34,8,1.024628,0.249525,unchanged,33,"N++,C++"
YER038C,35,8,1.040285,0.067146,unchanged,91,"N++,C+"
YER038C,58,8,1.017244,0.30277,unchanged,93,"N-,C++"
YER039C,34,4,1.0652,0.037409,unchanged,28,"N+, C+"
YER039C,34,4,1.076277,0.010342,unchanged,31,"N+, C++"
YER039C,34,4,1.069561,0.032013,unchanged,33,"N++,C++"
YER039C,35,4,1.025006,0.318101,unchanged,91,"N++,C+"
YER039C,58,4,1.042092,0.116948,unchanged,93,"N-,C++"
YER041W,34,4,0.953306,0.000779,decreased,28,"N+, C+"
YER041W,34,4,0.943076,0.000895,decreased,31,"N+, C++"
YER041W,34,4,0.93613,0.001321,decreased,33,"N++,C++"
YER041W,35,4,0.9515,0.001866,decreased,91,"N++,C+"
YER041W,58,4,0.93584,0.001184,decreased,93,"N-,C++"
YER042W,34,4,0.983738,0.004523,unchanged,28,"N+, C+"
YER042W,34,4,0.971655,0.001428,decreased,31,"N+, C++"
YER042W,34,4,0.986014,0.005414,unchanged,33,"N++,C++"
YER042W,35,4,0.970801,0.011679,unchanged,91,"N++,C+"
YER042W,58,4,0.981289,0.005187,unchanged,93,"N-,C++"
YER043C,34,4,1.016227,0.175949,unchanged,28,"N+, C+"
YER043C,34,4,0.973743,0.002619,decreased,31,"N+, C++"
YER043C,34,4,0.970643,0.001509,decreased,33,"N++,C++"
YER043C,35,4,0.988385,0.014492,unchanged,91,"N++,C+"
YER043C,58,4,0.990631,0.021748,unchanged,93,"N-,C++"
YER044C,34,4,1.000535,0.02701,unchanged,28,"N+, C+"
YER044C,34,4,0.998506,0.014581,unchanged,31,"N+, C++"
YER044C,34,4,0.981342,0.003023,unchanged,33,"N++,C++"
YER044C,35,4,0.977971,0.003564,unchanged,91,"N++,C+"
YER044C,58,4,0.979036,0.005178,unchanged,93,"N-,C++"
YER044C-A,34,4,0.990753,0.008403,unchanged,28,"N+, C+"
YER044C-A,34,4,0.987457,0.037401,unchanged,31,"N+, C++"
YER044C-A,34,4,0.921533,0.001045,decreased,33,"N++,C++"
YER044C-A,35,4,0.874879,0.00151,decreased,91,"N++,C+"
YER044C-A,58,4,0.906994,0.001182,decreased,93,"N-,C++"
YER045C,34,4,0.990482,0.013734,unchanged,28,"N+, C+"
YER045C,34,4,0.990458,0.025,unchanged,31,"N+, C++"
YER045C,34,4,0.984741,0.008347,unchanged,33,"N++,C++"
YER045C,35,4,1.093688,0.015214,unchanged,91,"N++,C+"
YER045C,58,4,1.044507,0.177415,unchanged,93,"N-,C++"
YER046W,34,4,1.028142,0.114018,unchanged,28,"N+, C+"
YER046W,34,4,1.068941,0.036139,unchanged,31,"N+, C++"
YER046W,34,4,1.066734,0.017986,unchanged,33,"N++,C++"
YER046W,35,4,1.095187,0.003472,increased,91,"N++,C+"
YER046W,58,4,1.061707,0.194297,unchanged,93,"N-,C++"
YER047C,34,4,0.807816,0.000755,decreased,28,"N+, C+"
YER047C,34,4,0.807878,0.000892,decreased,31,"N+, C++"
YER047C,34,4,0.819698,0.001045,decreased,33,"N++,C++"
YER047C,35,4,0.855873,0.00151,decreased,91,"N++,C+"
YER047C,58,4,0.922546,0.001182,decreased,93,"N-,C++"
YER048C,34,4,0.783224,0.000755,decreased,28,"N+, C+"
YER048C,34,4,0.812317,0.000892,decreased,31,"N+, C++"
YER048C,34,4,0.68246,0.001045,decreased,33,"N++,C++"
YER048C,35,4,0.823236,0.00151,decreased,91,"N++,C+"
YER048C,58,4,0.765426,0.001182,decreased,93,"N-,C++"
YER048W-A,34,4,1.010811,0.204423,unchanged,28,"N+, C+"
YER048W-A,34,4,1.041749,0.165447,unchanged,31,"N+, C++"
YER048W-A,34,4,1.035029,0.222932,unchanged,33,"N++,C++"
YER048W-A,35,4,1.02823,0.214075,unchanged,91,"N++,C+"
YER048W-A,58,4,1.032069,0.235141,unchanged,93,"N-,C++"
YER051W,34,2,0.999217,0.090212,unchanged,28,"N+, C+"
YER051W,34,2,1.013721,0.179121,unchanged,31,"N+, C++"
YER051W,34,2,1.011382,0.186853,unchanged,33,"N++,C++"
YER051W,35,2,1.012587,0.277184,unchanged,91,"N++,C+"
YER051W,58,2,1.017323,0.300859,unchanged,93,"N-,C++"
YER052C,34,4,0.923442,0.000755,decreased,28,"N+, C+"
YER052C,34,4,0.954086,0.00147,decreased,31,"N+, C++"
YER052C,34,4,0.952465,0.001108,decreased,33,"N++,C++"
YER052C,35,4,0.807922,0.00151,decreased,91,"N++,C+"
YER052C,58,4,0.83105,0.001182,decreased,93,"N-,C++"
YER053C,34,4,1.007799,0.185309,unchanged,28,"N+, C+"
YER053C,34,4,1.045627,0.064386,unchanged,31,"N+, C++"
YER053C,34,4,1.047352,0.067099,unchanged,33,"N++,C++"
YER053C,35,4,1.033161,0.214075,unchanged,91,"N++,C+"
YER053C,58,4,1.006525,0.216192,unchanged,93,"N-,C++"
YER053C-A,34,4,1.034968,0.103269,unchanged,28,"N+, C+"
YER053C-A,34,4,1.017189,0.216016,unchanged,31,"N+, C++"
YER053C-A,34,4,1.025343,0.229808,unchanged,33,"N++,C++"
YER053C-A,35,4,0.994951,0.066412,unchanged,91,"N++,C+"
YER053C-A,58,4,1.065069,0.013195,unchanged,93,"N-,C++"
YER054C,34,4,0.885032,0.000755,decreased,28,"N+, C+"
YER054C,34,4,0.870329,0.000892,decreased,31,"N+, C++"
YER054C,34,4,0.885603,0.001045,decreased,33,"N++,C++"
YER054C,35,4,0.929775,0.010572,unchanged,91,"N++,C+"
YER054C,58,4,0.999905,0.100896,unchanged,93,"N-,C++"
YER055C,34,4,0.960879,0.001788,decreased,28,"N+, C+"
YER055C,34,4,0.976163,0.002268,unchanged,31,"N+, C++"
YER055C,34,4,0.962257,0.001705,decreased,33,"N++,C++"
YER055C,35,4,0.999395,0.180213,unchanged,91,"N++,C+"
YER055C,58,4,1.007411,0.149739,unchanged,93,"N-,C++"
YER056C-A,34,4,1.006019,0.096746,unchanged,28,"N+, C+"
YER056C-A,34,4,1.017575,0.24511,unchanged,31,"N+, C++"
YER056C-A,34,4,0.983824,0.05555,unchanged,33,"N++,C++"
YER056C-A,35,4,1.096763,0.001896,increased,91,"N++,C+"
YER056C-A,58,4,0.994128,0.035278,unchanged,93,"N-,C++"
YER057C,34,4,1.024687,0.192789,unchanged,28,"N+, C+"
YER057C,34,4,1.055935,0.045223,unchanged,31,"N+, C++"
YER057C,34,4,1.042429,0.142603,unchanged,33,"N++,C++"
YER057C,35,4,1.077203,0.018926,unchanged,91,"N++,C+"
YER057C,58,4,1.01822,0.18088,unchanged,93,"N-,C++"
YER058W,34,4,0.993245,0.013948,unchanged,28,"N+, C+"
YER058W,34,4,1.013051,0.137027,unchanged,31,"N+, C++"
YER058W,34,4,1.003951,0.10314,unchanged,33,"N++,C++"
YER058W,35,4,1.041937,0.069938,unchanged,91,"N++,C+"
YER058W,58,4,1.019057,0.254772,unchanged,93,"N-,C++"
YER059W,34,4,0.916821,0.000755,decreased,28,"N+, C+"
YER059W,34,4,0.907047,0.000892,decreased,31,"N+, C++"
YER059W,34,4,0.896974,0.001045,decreased,33,"N++,C++"
YER059W,35,4,0.869595,0.00151,decreased,91,"N++,C+"
YER059W,58,4,0.973208,0.013195,unchanged,93,"N-,C++"
YER060W,34,4,1.003877,0.079655,unchanged,28,"N+, C+"
YER060W,34,4,1.000497,0.111194,unchanged,31,"N+, C++"
YER060W,34,4,1.007717,0.152596,unchanged,33,"N++,C++"
YER060W,35,4,1.00764,0.244212,unchanged,91,"N++,C+"
YER060W,58,4,1.029688,0.240109,unchanged,93,"N-,C++"
YER061C,34,4,0.964046,0.002603,decreased,28,"N+, C+"
YER061C,34,4,0.983756,0.00213,unchanged,31,"N+, C++"
YER061C,34,4,0.980199,0.010659,unchanged,33,"N++,C++"
YER061C,35,4,1.001728,0.076158,unchanged,91,"N++,C+"
YER061C,58,4,0.985131,0.006457,unchanged,93,"N-,C++"
YER062C,34,4,0.024371,0.000755,decreased,28,"N+, C+"
YER062C,34,4,0,0.000892,decreased,31,"N+, C++"
YER062C,34,4,0,0.001045,decreased,33,"N++,C++"
YER062C,35,0,NA,NA,unchanged,91,"N++,C+"
YER062C,58,0,NA,NA,unchanged,93,"N-,C++"
YER063W,34,4,1.045159,0.040146,unchanged,28,"N+, C+"
YER063W,34,4,1.026617,0.264342,unchanged,31,"N+, C++"
YER063W,34,4,1.014771,0.207679,unchanged,33,"N++,C++"
YER063W,35,4,1.03676,0.25266,unchanged,91,"N++,C+"
YER063W,58,4,1.01439,0.264801,unchanged,93,"N-,C++"
YER064C,34,4,0.870263,0.000755,decreased,28,"N+, C+"
YER064C,34,4,0.844515,0.000892,decreased,31,"N+, C++"
YER064C,34,4,0.879076,0.001045,decreased,33,"N++,C++"
YER064C,35,4,0.867446,0.00151,decreased,91,"N++,C+"
YER064C,58,4,0.758126,0.001182,decreased,93,"N-,C++"
YER065C,34,2,1.072349,0.019593,unchanged,28,"N+, C+"
YER065C,34,2,1.082528,0.03353,unchanged,31,"N+, C++"
YER065C,34,2,1.1432,0.01051,unchanged,33,"N++,C++"
YER065C,35,2,1.049754,0.068029,unchanged,91,"N++,C+"
YER065C,58,2,1.097042,0.017788,unchanged,93,"N-,C++"
YER066W,34,4,1.021203,0.243039,unchanged,28,"N+, C+"
YER066W,34,4,1.010933,0.101946,unchanged,31,"N+, C++"
YER066W,34,4,1.012406,0.146223,unchanged,33,"N++,C++"
YER066W,35,4,0.994646,0.156481,unchanged,91,"N++,C+"
YER066W,58,4,0.992819,0.075693,unchanged,93,"N-,C++"
YER068W,34,4,0.835906,0.000755,decreased,28,"N+, C+"
YER068W,34,4,0.850745,0.000892,decreased,31,"N+, C++"
YER068W,34,4,0.821586,0.001045,decreased,33,"N++,C++"
YER068W,35,4,0.863961,0.00151,decreased,91,"N++,C+"
YER068W,58,4,0.899009,0.001182,decreased,93,"N-,C++"
YER069W,34,2,0.94417,0.008011,decreased,28,"N+, C+"
YER069W,34,2,0.973019,0.012537,unchanged,31,"N+, C++"
YER069W,34,2,0.963938,0.012325,unchanged,33,"N++,C++"
YER069W,35,2,0.977205,0.023214,unchanged,91,"N++,C+"
YER069W,58,2,0.993428,0.081831,unchanged,93,"N-,C++"
YER070W,34,4,0.881481,0.000755,decreased,28,"N+, C+"
YER070W,34,4,0.899638,0.000892,decreased,31,"N+, C++"
YER070W,34,4,0.902548,0.001045,decreased,33,"N++,C++"
YER070W,35,4,0.88524,0.00151,decreased,91,"N++,C+"
YER070W,58,4,0.945587,0.001194,decreased,93,"N-,C++"
YER073W,34,4,1.032385,0.126155,unchanged,28,"N+, C+"
YER073W,34,4,0.989677,0.022646,unchanged,31,"N+, C++"
YER073W,34,4,1.016017,0.141604,unchanged,33,"N++,C++"
YER073W,35,4,0.991356,0.086665,unchanged,91,"N++,C+"
YER073W,58,4,0.989509,0.075622,unchanged,93,"N-,C++"
YER074W,34,8,0.983971,0.021236,unchanged,28,"N+, C+"
YER074W,34,8,1.007467,0.120515,unchanged,31,"N+, C++"
YER074W,34,8,1.013302,0.148965,unchanged,33,"N++,C++"
YER074W,35,8,0.998899,0.18576,unchanged,91,"N++,C+"
YER074W,58,8,1.000403,0.071928,unchanged,93,"N-,C++"
YER074W-A,34,4,1.026432,0.245376,unchanged,28,"N+, C+"
YER074W-A,34,4,1.018906,0.204438,unchanged,31,"N+, C++"
YER074W-A,34,4,1.0401,0.207411,unchanged,33,"N++,C++"
YER074W-A,35,4,1.026934,0.222643,unchanged,91,"N++,C+"
YER074W-A,58,4,1.028513,0.178553,unchanged,93,"N-,C++"
YER076C,34,4,0.987978,0.007137,unchanged,28,"N+, C+"
YER076C,34,4,0.99226,0.028895,unchanged,31,"N+, C++"
YER076C,34,4,1.016481,0.205378,unchanged,33,"N++,C++"
YER076C,35,4,0.993522,0.070625,unchanged,91,"N++,C+"
YER076C,58,4,0.964152,0.043413,unchanged,93,"N-,C++"
YER077C,34,4,0.985375,0.014501,unchanged,28,"N+, C+"
YER077C,34,4,0.97041,0.001617,decreased,31,"N+, C++"
YER077C,34,4,0.991766,0.008649,unchanged,33,"N++,C++"
YER077C,35,4,0.95842,0.001734,decreased,91,"N++,C+"
YER077C,58,4,0.952729,0.001308,decreased,93,"N-,C++"
YER078C,34,3,1.110863,0.003076,increased,28,"N+, C+"
YER078C,34,3,1.093926,0.007915,unchanged,31,"N+, C++"
YER078C,34,3,1.079407,0.010665,unchanged,33,"N++,C++"
YER078C,35,3,1.116238,0.005495,increased,91,"N++,C+"
YER078C,58,3,1.094193,0.004646,increased,93,"N-,C++"
YER078W-A,34,12,1.017832,0.102969,unchanged,28,"N+, C+"
